Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp
351,2.693425197,4.591037876,3.746343899,88.89397458,86.37437297
768,4.306951688,6.622976004,5.855819237,76.49008039,84.053206
572,4.429403877,7.447112704,1.307446468,76.93653069,78.23200239
856,3.32342737,8.549691493,1.929629358,73.99026047,65.97649655
507,2.760925333,4.66039822,2.381595691,82.16649139,78.06835939
678,4.150422344,5.944939529,2.516830719,76.25585427,72.25314742
492,2.187862183,10.38137428,2.727554945,75.02511898,75.33545128
1045,2.672748504,8.071249124,2.336877626,85.13664924,67.83279003
598,3.306079805,11.8859021,3.037559972,76.99428165,69.1510664
1448,2.315208439,6.833427116,1.64788743,77.22733416,79.91855139
737,3.622098489,8.72302626,3.008592278,73.8226128,82.84840888
1031,3.456356571,5.484722608,3.483650117,76.7357348,71.94102778
743,2.852549559,5.277545444,2.145695868,79.32236025,79.07035142
815,3.808581098,8.060254156,1.448770102,76.01060007,74.31107948
552,2.1159384,4.458593043,0.851901706,79.03541092,79.35446757
632,4.480878558,6.195419407,2.586983014,74.78288092,73.4976046
719,2.701037098,4.595191752,5.11736375,77.05782787,86.11987149
1327,4.2554552,6.64609224,2.323200892,76.61737113,81.9962348
515,4.084107477,3.838372198,1.541074652,76.55540242,77.4909403
568,2.43507806,5.910035325,4.017116803,76.18820421,76.55691849
724,3.273645269,5.285517514,1.3297179,74.98293477,74.54770844
877,4.853846516,8.567870521,2.145782406,75.12847217,78.71192834
626,4.712342003,6.347638986,2.475455532,79.83383543,70.72034358
453,2.613058323,5.571826867,1.363666082,73.60167099,75.06541564
847,2.33233742,3.176118838,0.901138094,76.47915384,82.12387101
427,4.193492956,7.058224045,1.173797398,76.66155111,73.05572361
990,2.708299337,7.835401616,1.859362401,85.88197462,73.4532103
801,2.97074979,6.572540717,2.069849172,75.46937792,78.3261023
802,2.596787337,9.30862465,3.122688961,75.88727725,81.40476635
635,3.309585323,4.404130846,1.51556581,76.10987971,69.1804722
474,4.987821452,5.106976274,1.663558499,81.948246,80.24609669
672,2.252810242,5.949872638,2.237035664,83.44676949,75.42586593
643,2.651641369,10.13134316,2.450146333,74.30573495,81.65465662
609,4.716116229,10.63541158,1.586362593,87.92654074,82.79197576
439,2.355762906,7.086173466,3.184158356,76.22763468,80.03437139
881,3.529357153,6.750644878,1.438345834,77.67083094,70.45585856
460,1.964847256,4.641325784,3.336201751,75.36795961,74.88544089
929,2.840854626,4.423582035,1.681347031,75.85841786,75.67486196
493,2.90339023,8.434516436,1.935163533,79.19175713,81.90205325
1284,4.934090073,6.026293511,1.457255218,78.00369981,85.32268011
666,1.657211511,6.670047369,3.145315661,74.71803052,71.67766663
1478,3.082298403,4.379945821,1.855508526,76.94864497,74.6846877
913,3.433998206,5.094737092,1.288224984,78.9112509,79.73703159
1066,2.75297475,7.48733717,1.338599425,85.56712544,73.91410451
1048,4.063373668,5.387180045,0.843078844,77.71542278,77.3164414
683,4.3543098,6.024612388,3.333228475,79.95226901,80.5794486
632,3.297442126,4.690576899,1.581250351,75.3930124,72.59191227
453,3.007700046,5.530251873,6.194230687,74.72386675,73.65549863
1224,2.214727486,5.869446739,1.721887631,82.98158331,78.93874198
524,1.975912327,6.345550134,3.432024821,77.01234229,73.00012146
1135,3.110537406,4.677278967,1.685055014,75.69714694,74.75981564
505,2.824777066,8.469473683,4.125909932,75.49361387,74.32989127
741,2.280385592,6.869056868,2.098954134,76.01507457,85.92763964
767,3.495199724,4.845329332,1.811688485,80.05734732,75.31891697
614,4.188013618,10.23911465,2.257825218,76.15212034,79.85402792
711,3.296440274,6.438522772,2.519927827,74.91432823,72.60131901
760,3.880801659,2.404545727,2.892622364,84.37412074,77.89034425
500,2.430457286,5.691030229,2.336999653,75.48801696,82.79542312
345,1.985560292,8.95260822,3.534384826,74.55123093,69.69879717
726,5.075962382,6.71698906,2.780065024,76.15934375,74.19393545
861,2.376847358,8.507502968,2.079651217,84.07593646,75.20227062
511,1.069120646,3.859004717,1.522246516,76.68719334,87.24563097
556,4.169515804,4.919423042,2.067889944,76.99977042,73.38605691
650,4.914551549,8.121854617,3.210353891,77.09562356,80.31930547
518,2.654790652,8.274631161,2.91875856,76.61675588,80.40205411
873,3.682352808,0.720287572,3.575187358,76.59169972,82.71247017
1086,2.516158989,10.5587463,3.044978763,74.82878014,80.20182927
726,2.707843584,5.670811033,2.170840358,75.83662393,69.58618789
914,2.131956379,7.730290198,1.404656802,74.96452401,81.03150699
903,5.368183703,7.569048963,2.240732023,77.8438587,91.3655434
980,2.239461616,8.512949297,2.244509737,78.29871663,74.57708563
992,3.392233335,4.237316903,1.771559288,78.04444259,74.36199482
781,2.301812284,7.482741701,2.325087912,84.94175226,69.00176046
716,2.264139453,7.098555583,1.367217072,75.36607032,91.62960872
835,2.513950246,3.15005858,2.464234525,78.34204769,71.88275763
1023,2.917935997,9.005321605,3.21711527,75.43941449,93.87062064
1010,2.782308775,5.483530164,1.626222663,75.82578062,78.94684754
1148,3.171008528,1.924565463,2.456439322,81.54631078,75.03656392
649,2.900902279,4.153836969,2.165514138,74.96908246,86.55992387
652,4.007511393,8.458335735,3.084264417,77.72462648,79.18645735
703,2.414684633,5.864750233,2.689150458,76.01192001,88.19960261
857,1.961509301,6.952512915,2.149182404,77.38421722,79.80950362
724,2.969070631,5.744455286,3.107895227,76.83006584,72.63196988
1139,3.651272349,4.0658457,2.127564033,75.40798758,80.94676949
543,3.682208955,9.85093977,3.611089995,75.73344095,72.85360473
874,2.643081363,4.808751337,1.985874808,75.78223101,87.11979391
690,5.190159252,5.130944387,1.520257474,85.02745829,69.55042153
982,3.039210377,7.722567174,2.432825074,82.59893701,87.98771396
1331,2.621416666,6.017089482,3.027526419,83.53026396,79.55518664
795,2.797760015,4.934215437,2.226797355,74.05599386,77.52107006
623,5.571900018,7.666265873,2.126728814,77.00093682,80.01219472
568,2.242280155,6.365301612,2.316399667,75.16731748,78.54998651
1077,2.571113505,6.883492148,2.560656507,79.51179422,78.08581901
794,2.323536419,4.233109565,1.81333106,77.80420653,83.00068272
695,1.982666284,11.77411207,2.161514615,76.49132091,73.48571839
940,2.880754333,7.505138336,3.088616523,76.01356986,66.63133114
817,3.211817901,3.615898912,1.896972247,76.48864671,69.8226272
521,1.858142176,3.826722686,1.338859515,77.54423351,95.85528339
855,2.387460491,8.889988978,1.264144168,74.78563091,89.42241841
1092,3.308267065,4.96549004,1.689992062,75.07541373,76.27353752
581,2.395844506,8.166176126,3.221923353,77.12872913,81.4401537
639,3.633028682,6.890670257,2.161282205,82.79368928,79.92773601
513,1.839467937,4.693040484,2.688097777,74.25015531,94.3721891
558,2.047613105,2.190560109,3.495529904,87.12453614,81.07680157
1191,3.943203331,5.624750811,4.126370891,77.32980553,73.52232359
772,2.44756771,6.904839287,1.174634017,75.67242958,82.83605697
503,2.252397327,6.739066243,1.133242452,81.53345793,90.88697529
1026,4.618583703,4.403616421,1.055679166,76.58546068,72.63042575
1025,2.607971024,5.284808106,1.165587724,77.12428119,79.21547207
640,4.424198195,5.131277494,3.070306067,77.81605852,84.05334908
520,2.084936634,8.01153368,1.697259845,74.15467433,73.60510288
472,2.949093469,5.233727528,2.006954943,76.98512769,85.05005362
685,3.597667244,10.00737911,1.757174694,78.47622624,85.50853345
538,3.531491496,5.78589053,2.047706637,76.54606245,75.49736948
362,2.733704955,5.631135977,1.951827605,74.96243927,80.0704669
434,2.725817829,7.946683657,3.372447244,75.39962976,81.04960998
647,2.779780977,4.936869695,1.880226961,78.15482681,86.53535807
554,2.356305313,7.498510599,3.331425825,75.49246884,77.7997457
990,3.07085582,10.00811444,3.430589772,77.90244713,76.40444883
824,4.187201242,5.254093529,2.547904837,77.27850693,72.63169887
1018,5.596212522,8.714459007,2.614973705,77.90577319,76.83967188
892,3.198198238,7.308858704,1.459263618,77.47526107,78.34818997
906,3.91928891,7.519065243,3.02304405,77.02526451,88.8695065
449,2.917051582,10.13989456,1.282585043,75.86054447,70.6177891
1040,3.003522292,7.398594894,2.859721424,83.09857822,81.73166478
538,3.722633505,5.260489759,3.368880861,74.32774391,83.62512427
961,2.079145319,5.770543698,2.096041726,75.61511961,76.78561499
496,3.392706434,9.544493962,2.00739048,75.5739555,91.23603398
667,2.834561241,5.403618919,2.928644774,87.4054057,77.59558163
929,2.572882788,5.233619969,1.623905337,76.99388625,72.42087293
956,3.801882996,5.681047423,3.22232221,77.89939615,73.15738651
550,2.264241007,6.080029012,1.811412899,77.11446713,81.2256843
689,3.915068819,5.424280685,3.5563589,76.62019381,87.52032958
652,3.299134958,4.423910198,2.320752822,75.23252052,71.70932523
1118,2.833704973,6.582414953,3.119121543,77.65107635,84.7161613
621,2.376004415,3.454464153,3.036510179,74.30546277,80.2845152
502,2.470829731,5.175711872,1.998301759,73.72222433,80.08551663
583,5.373756218,3.854536932,2.570353037,76.52839731,83.33348904
1267,3.958378613,7.581885412,1.868353618,76.23331096,83.80721154
1040,2.875231051,6.067900318,1.337733254,74.34160265,72.10686073
647,2.122159847,10.43019248,1.38479987,75.41589982,86.83007145
381,4.964805025,10.44539172,2.409534235,78.10086139,77.86842863
637,4.035158293,6.69347473,4.704630908,77.79283025,76.21439318
1064,1.9763561,6.093964736,1.973511121,77.08061273,88.95006274
620,3.641469528,9.376229185,2.167377838,81.25957033,73.07554818
927,2.144103275,6.684871278,1.386389442,76.92347406,89.14518085
815,5.712042811,5.510682906,2.27506366,77.78764296,88.94956561
603,2.80815602,3.950689507,1.392087044,77.04203114,75.77718302
810,4.850888527,4.330256206,1.879195687,76.51983227,84.67072842
1022,5.087561734,5.830645251,3.680726306,77.90891344,70.61726167
970,4.474405433,4.268880965,2.530169065,77.40082166,83.01734637
1122,3.110328835,4.889140389,4.594903774,74.22112975,77.93100124
802,4.266763435,8.983240983,1.093377971,77.9474712,75.89927394
968,2.365411386,7.297036926,3.144339721,75.83690981,77.30397193
897,2.244507315,5.963944149,2.571169582,75.29013942,79.88784006
943,5.063587265,2.387251668,2.063868484,78.28145737,75.80182009
500,2.007577951,7.11736476,2.712109901,77.12687014,87.38191672
404,3.146231142,7.48845814,2.465734094,87.308649,79.45157047
872,4.562843801,1.976794989,0.75355915,83.19102953,88.46321008
968,3.752912256,4.988215259,3.678730432,74.86616797,81.42745137
494,2.560243551,10.02085705,2.196042839,76.74459037,73.38638179
799,3.814036841,7.332109958,2.616439059,75.85508519,77.29348691
650,3.756576441,3.64838783,3.289407864,87.08863641,88.0156093
1242,1.875973576,6.013043716,2.349167018,87.19625026,80.34280807
516,3.402057511,7.548267679,1.650776236,74.42265946,73.22235556
1105,2.470337688,5.278577426,2.263794281,80.71307011,79.43914485
716,2.790002692,6.009979554,1.830396064,76.54113578,77.98092947
1128,1.964734465,4.959258504,1.352790396,77.46873174,80.7962471
1003,2.836242514,11.45757063,2.063867121,76.83610152,88.57452548
727,4.072361064,6.208265342,1.764519936,79.70456993,73.38014355
1576,2.772290939,4.736232965,4.524581861,75.4352936,83.61478415
663,4.798852519,7.292508675,2.363308991,75.42956294,70.38682831
553,5.151328601,2.14585381,2.247516482,75.13968207,70.32471916
397,1.935581809,5.737016106,0.98865443,76.09238802,75.08744138
1216,4.556527772,4.898473607,1.387373276,77.53302692,81.0625582
1162,3.042374725,6.605261543,1.668399152,77.71602695,84.74084831
1178,2.791006419,8.852837868,4.401072478,76.75134274,86.3973924
721,2.926701249,7.306124642,1.293097598,86.13388086,76.69967702
812,1.905572052,3.733489795,1.137407755,74.99180973,81.21379598
817,3.648426024,1.916969891,2.409163257,77.95220375,77.48267062
799,4.07933138,5.561038519,2.380121984,74.99682729,70.60036097
485,3.705325344,4.117052283,1.350415822,75.13377448,71.4092332
739,3.230126817,6.500433134,2.13630791,75.42082746,75.56816885
461,3.86698091,11.89773819,2.426051717,78.04265086,68.91409742
613,3.463984908,2.997292406,2.232984918,77.90667956,73.44434165
861,2.373899274,6.371981103,4.39800643,77.01546054,72.3326544
680,2.771560994,7.35662253,1.906475473,78.69478919,82.2590862
377,4.531292243,4.751052086,1.52906439,75.79751223,74.02978466
838,4.283313068,7.747187537,2.339947578,76.89037302,76.7142475
763,4.627515712,3.651917861,1.048209705,76.78885808,74.43826598
1524,3.521486935,5.535045204,1.761718245,87.95192529,83.70010547
600,4.278541988,2.001995301,1.985394647,79.87992359,86.59306432
519,1.887080299,4.113500515,3.189706323,82.6639492,76.86488126
648,3.754370896,5.900179036,4.363619797,76.15211837,69.40904722
706,4.017797875,6.128531743,2.106175504,76.69952747,81.83811437
487,2.254567576,4.394889643,2.787096359,74.62269042,82.23435206
987,2.86395991,5.319922695,1.375826635,77.54094358,67.74175818
677,3.229190894,8.619929471,2.019103722,76.69883393,82.01855287
1074,4.890263471,5.030450526,1.164211863,77.77767283,70.72582322
836,5.414538329,9.859424329,3.593930573,77.87067052,68.72671903
491,3.659890925,5.485850801,3.279557226,77.09323024,68.3942777
668,2.579780374,3.861215559,1.90274194,75.9814276,78.92308715
821,4.034592104,4.622534249,2.199078501,86.00522028,80.0936358
1480,4.793782561,10.58350438,2.009088238,77.28374688,74.86132143
436,2.571322385,6.753594059,2.549008615,78.47484085,81.3008616
1661,3.531991195,4.276793233,2.773653829,75.39929245,73.59128089
814,4.073485693,5.257120244,1.866570541,81.84006988,76.71559076
546,2.085730399,1.5967533,2.67517562,74.09426097,72.79467305
657,2.450562395,5.593865159,2.509313103,76.03987291,72.86177145
570,3.049277391,6.943698723,2.182358839,76.31891406,64.73446273
799,3.135989464,7.740723715,1.322698963,87.6605385,80.17084959
760,2.722903201,2.782006587,3.759800696,77.11886149,85.91241941
1150,3.326127964,3.385439828,3.480071312,76.8538474,87.00579592
529,3.697768863,6.32935486,3.526420227,76.14835029,74.77298086
915,4.913178406,10.16045696,1.900463653,72.99042716,69.14573376
649,2.422985962,1.396377178,1.451936885,76.4553895,84.70113297
704,4.019848336,5.876018592,4.10405941,76.7730636,88.9191229
1243,2.145370576,7.125325431,0.942967988,77.7801634,69.54649387
553,2.802465304,11.32342795,2.559288353,73.67485498,75.83990124
915,5.330667425,7.45466603,3.157551483,76.27093387,65.3327155
600,5.332485116,5.366727577,2.457576729,74.33722033,80.11795851
563,2.523147408,5.805826495,1.82574598,81.54034569,72.76165661
714,5.348239954,7.336320513,5.376746364,75.2329188,79.09950723
1363,3.735228159,2.730281235,1.987955807,75.50004907,78.26751885
1192,5.384548236,4.031249713,1.418774262,78.43781646,84.7454605
818,2.499455408,8.810606857,2.660752555,77.02251202,86.18068059
644,3.468945764,4.546082311,2.446091353,76.83257869,74.53119321
916,2.652273886,5.667860164,1.728121183,77.33909248,73.15399302
740,2.49829059,5.350249239,1.466413051,85.65045301,68.76163926
1119,3.355812921,5.638987366,3.300396101,77.26899333,70.16274541
852,4.824256855,4.777694433,2.791948044,88.74149325,74.50608819
799,3.674440764,6.745950862,2.836038828,75.64489975,71.18467954
501,2.553048533,7.178855988,1.18626378,75.35303258,81.89175886
524,1.868909392,5.641258145,2.109455551,76.06639832,90.34638388
427,1.955661693,6.409950226,1.660439674,78.0258084,81.24362751
938,3.773804107,6.109775368,1.444430617,81.54483964,68.90939994
468,1.993287304,5.272371558,1.654886524,77.09791476,83.17129703
554,5.023028502,7.100043286,2.671474831,84.20711441,84.38153114
521,2.571297589,6.79790632,3.069016622,76.50894588,86.48441187
646,2.157195801,8.454512251,3.033518045,75.20562731,86.28989581
878,5.159145618,2.487179342,2.253200503,84.02038111,68.28730741
660,4.638858197,5.296065726,1.51515911,76.1243674,68.24221455
1001,4.704023002,4.388948298,4.24760516,76.72369668,72.27025236
845,3.129304906,5.823284089,1.404212292,75.97581123,80.29995825
735,2.579689182,4.714926927,5.049374757,75.79674013,88.0713102
973,2.924966854,4.148275556,1.37987222,77.00574682,80.93589212
761,3.776694287,4.239696311,1.327531722,76.41612033,70.71340172
640,3.134981046,4.86473238,1.52915882,78.22159539,88.33477347
529,2.529889148,4.876300938,2.565544548,78.08346915,86.56710251
532,2.410805507,6.849752424,2.703425227,74.0103138,68.61113146
745,2.463758124,4.422191879,1.927244475,78.02143549,78.58055412
581,2.532502622,5.211893945,1.020389138,84.03211401,74.97293084
974,2.596508246,5.884856085,1.059497765,76.97415598,89.35034592
641,3.416582143,9.352443535,2.859449776,76.17524744,84.51833871
716,2.889449039,4.91120313,1.992271532,73.9006627,88.89075737
460,2.759335897,7.384225425,1.741481622,83.93979922,82.14130027
866,4.850334316,6.149134497,2.634194616,77.54187474,75.47166269
814,1.305559137,4.714444248,1.701006965,77.53570482,70.2116655
613,1.845484216,6.395292375,1.703833983,73.61708341,80.64845613
659,3.364227247,6.895939964,2.554469023,77.96182424,92.53949522
676,4.087482506,6.509963116,2.410693525,75.07083901,74.83642065
1016,1.917978789,4.834478022,1.492071738,74.42001874,77.46949502
694,2.637738738,6.641214614,2.92435017,75.42844003,74.99410062
436,2.645255014,1.247320838,1.711311176,75.18140722,87.86248849
1324,2.701244844,4.145118419,2.245273492,81.29042662,78.72746629
665,4.870797468,7.850525921,2.939967444,76.44860385,86.20836047
570,2.011671937,4.641678,2.323100799,75.82764729,83.30248749
617,3.179974792,4.649419844,1.681951361,75.13374761,69.83162714
443,4.013090627,6.347962027,1.707743519,76.75278814,75.81877971
472,2.033082957,5.987059301,1.250555032,77.09451187,75.24124223
696,4.259436817,6.750015813,0.36329488,82.9586919,85.91164791
444,2.190553497,5.051812198,4.941567766,76.71610641,74.0123122
554,4.745939043,6.118728984,1.705824379,83.65276935,79.52161423
683,3.086107214,9.225968028,2.817889157,75.04274541,76.79324193
1232,2.019944759,6.066874831,2.794573588,76.12150802,86.51803374
1301,1.894514714,4.959315643,2.560135317,73.95950473,71.55823109
873,1.930652081,5.00408264,2.169167127,77.15223791,84.24783933
1224,4.39795887,6.005172951,1.690140192,81.10462846,74.27548931
972,3.124398592,7.207696547,1.33761182,76.42507867,66.75721141
514,3.541638206,5.792818006,1.718607656,75.16326694,88.75269463
1250,2.492168376,4.313774564,1.888198757,76.67323927,85.57749861
840,2.754944469,4.341184138,3.283377231,74.2283077,72.85575484
1071,1.665106833,5.275993968,3.905042277,76.33625798,74.386835
940,4.23657236,6.785608114,2.354164303,79.32216725,80.02247115
404,0.738985585,4.381568358,1.118103808,76.63973235,81.70310258
434,4.442972746,7.090542256,1.524269191,75.6209074,83.18831276
727,5.206692666,6.520374417,1.421918788,86.14716186,85.59809972
641,2.544805249,4.41407644,2.453816954,75.37591276,79.44227932
1245,3.997609193,5.160321334,2.024324151,85.60154464,75.89127807
733,1.910396498,5.468187099,2.262232603,78.09882604,85.18980357
556,2.122909691,6.132972775,2.448022767,79.47754873,82.21792857
578,2.437010096,4.390760155,2.417308863,77.41087365,67.91754773
586,3.278529008,5.048173647,3.54582446,75.82021987,70.96322873
659,2.619606545,3.476760265,1.22178639,79.48644064,77.5450195
823,2.09261354,7.100224895,1.790771784,76.81916813,76.3844377
442,5.111540985,6.019986619,2.053814504,74.77551028,79.41392036
416,4.495866426,5.620698089,2.52302796,77.23336741,79.77955612
793,3.7589933,5.841362987,1.894363835,81.35256668,91.07382962
758,3.292916868,4.28370717,2.481763578,78.51111723,75.47561167
1016,2.959178551,3.723164495,3.245940461,76.14259172,88.48879147
731,3.226394917,10.18180622,2.197228788,74.61937904,82.95203112
831,4.398719187,5.65502485,1.502454167,75.40253804,81.32434787
818,2.703402978,6.124634889,6.494061973,75.6883209,75.73714084
850,2.809212818,10.28296621,2.021937497,81.22404446,82.9160824
658,2.222907415,6.896336889,4.772283926,74.88337533,82.27938152
720,2.575742784,6.885599551,4.294976777,82.25057321,93.30931589
993,2.69592954,9.310466717,1.618494444,77.01207226,88.28743904
1411,3.518328735,4.158887017,2.044415806,78.0238853,86.24302652
701,3.403387381,5.08924384,1.159960533,78.32111884,84.91222598
657,2.638751744,4.276455827,2.532228263,83.52700941,81.63427265
521,2.83028098,8.887936999,1.892380216,82.10457795,74.43795513
601,5.373144974,5.78964464,2.5907294,76.37467352,74.95278252
595,2.873461036,5.272747548,2.732647781,74.22581951,83.64620905
623,4.50888905,4.665446943,2.202675967,76.20035317,71.77675972
683,2.875139009,5.473387729,2.528819367,77.273537,86.57201545
1010,5.105072442,10.20917435,3.172160387,75.09889773,71.30325998
673,2.695083349,6.003624052,2.501908852,74.57138186,80.84733049
848,4.41119914,4.005431392,1.749353522,75.80499108,85.5362122
1038,5.091286894,7.259548492,1.458766809,77.88128104,83.24156758
532,2.375175803,6.44443357,1.998349844,82.83041493,83.7870377
773,0.655223198,4.969768633,2.524330064,76.07740352,77.80342241
734,3.344163082,5.173060455,1.867627458,77.34889648,74.12053709
939,3.064708256,7.768152896,2.291449722,87.97664159,73.3569412
839,2.607473928,4.13588389,1.944408177,77.8874095,83.97337526
772,3.385089043,7.633357916,1.48470199,77.12620806,74.91293616
438,3.1564516,6.957038715,1.465370737,78.35501984,69.36337531
549,3.415281527,4.921314406,2.197243695,77.26708167,84.90166732
688,4.957770493,7.305653418,1.725912563,78.36335453,65.2163873
739,4.531783895,6.711863257,1.153551879,74.96233124,65.55175529
1237,2.603328342,6.693387636,2.069165313,80.17616601,82.18409882
719,3.774826185,4.936960388,2.651179204,77.11806415,77.90499174
705,2.822390375,4.884076856,1.794349282,76.83128371,85.66520149
819,2.18492642,8.077968421,1.808138594,78.19070214,80.6141733
478,2.902979506,7.976398153,3.255871305,77.27096385,91.15476291
488,5.031988341,7.108223645,2.271774401,77.87548339,67.72891586
808,2.185529965,4.160326169,2.834604732,76.03956093,76.9965025
501,2.377262592,9.890951669,3.045902607,76.70601843,74.78513808
923,2.622022737,1.685986029,1.574398008,76.26879013,82.24139659
714,2.302648835,7.50540247,4.935570029,83.34412655,71.82180096
952,2.816020438,11.46458696,6.134351656,75.12642732,72.94507367
809,2.727917608,6.786472619,3.205535998,81.27112747,82.55530331
734,4.128820275,7.398094098,2.648741768,76.12308173,72.14023122
914,2.047387317,6.698896496,2.110822035,78.03995457,91.49977162
474,2.570308348,9.048318912,1.653822418,76.56145473,74.50645009
730,1.854605238,7.957275075,4.570949497,77.35571801,80.73435075
567,2.253333266,8.463186452,2.926584323,75.72981495,90.90190263
862,3.948128094,7.327890941,2.457800739,77.05568503,80.76175232
781,4.010984928,6.702750711,1.3949923,75.42737152,79.69410013
670,3.660511061,7.06750369,3.567983846,75.74386961,81.66332159
713,3.396924516,6.141088472,1.317721415,75.87884062,70.32307796
739,2.367100159,5.57249483,2.289112595,77.42705708,83.04876762
996,3.186547178,5.181844748,6.32708178,76.67098977,92.89754375
1190,2.290647104,6.547939451,2.05195718,74.99454253,73.25382114
471,2.127856105,3.653409014,1.875319693,74.92817344,80.01120838
428,2.131439025,8.961801047,2.917645147,74.76878355,74.5134632
643,2.097647382,9.987588705,2.690659987,78.9568453,85.82661975
709,1.80531163,5.416148342,2.740620065,75.06487048,71.76632674
633,2.367211713,4.645571317,1.054295701,76.81735037,81.12730043
812,4.683825713,8.087663738,1.36891826,73.07993425,87.59988145
856,3.602645486,11.34356323,1.519188055,76.63947019,77.77944406
1154,4.391431799,4.451851055,1.396360991,85.84991715,75.5837782
538,2.410299597,11.45737094,1.726741963,74.03365063,70.79775656
813,3.068689283,1.513621209,2.161660881,77.56307076,71.03612996
964,3.613583589,5.462128683,1.723529784,75.414478,77.91801024
954,3.08781037,6.097782322,3.846724226,77.92174697,79.87624485
803,2.985148949,10.23381213,0.882704644,76.09348196,76.73191663
454,3.930352002,6.884859703,3.419367469,76.78845518,82.65416355
1314,2.207469475,5.264941889,3.283972774,76.81177199,79.5681531
1476,3.733184454,5.75238571,1.623718608,77.05292182,72.63836635
710,3.639991104,4.561255652,1.624926743,77.90635924,71.71505904
1107,3.821314443,3.999100639,1.441331349,82.38186532,82.55514901
932,4.68868555,7.964052807,1.003529268,85.1756885,78.23919119
938,2.304966207,7.79117164,7.188819048,76.68781253,83.92320113
701,2.383429603,6.876647881,1.889131663,77.31731422,79.60026095
711,2.7192727,9.227733011,2.58218616,74.99824194,71.48981356
1159,3.263504313,9.701630723,1.433590367,75.33708288,86.03174554
1176,2.670710893,8.942080083,1.771351098,77.54848034,87.39483478
1171,2.82625566,6.509751709,1.449530598,74.46907477,79.7384304
927,1.934054061,4.238810103,2.799310924,81.8900639,73.97474753
1027,4.199127675,5.85757179,2.573508818,75.8982568,78.7373111
594,4.039934857,6.673206454,1.549236383,74.10044222,77.34370621
485,3.697443532,9.483773241,3.469678095,76.82060646,78.97013721
658,3.782014914,3.8043753,3.404651847,86.68554643,75.59337291
848,3.941243916,8.466223822,3.146222054,76.82625659,84.89513675
451,2.78378475,6.454086078,1.048519368,75.52148228,76.26049265
1253,3.089959018,5.634263437,1.596737514,81.75978782,70.83424281
872,2.923483018,6.54737104,1.537742197,75.29686544,80.79720293
1025,2.179917837,5.351977952,1.717609253,76.68792073,74.28756236
932,5.386382564,4.182935461,2.89536618,76.92525487,72.86033954
495,3.640083544,2.617189522,3.991755144,84.43772852,82.9431779
400,4.803762427,4.039674162,1.634871705,75.59582847,88.09023197
733,3.07614678,5.890856392,1.932505448,76.42849516,74.59916158
866,3.085225351,6.640999977,3.269877429,78.02845603,89.95794988
601,4.893426178,6.889160228,3.506901036,83.10394332,73.67576983
871,2.225769463,4.228676523,1.498271673,76.60148633,83.72624094
1120,5.416679446,11.59529146,3.170719369,78.26442667,84.14928489
695,2.916801333,6.216603879,2.557593137,76.6310323,66.85218551
986,3.015482861,6.160810566,5.742414292,82.49318388,73.65944986
888,2.730930078,8.300949284,2.821137349,76.89750557,78.83394414
621,2.966153889,5.18134031,1.855006466,77.14368133,80.26864971
408,1.764122584,2.332247322,0.970454302,76.66012257,74.84828189
773,5.132629258,6.823926699,1.438991786,76.57900964,88.50107718
1458,2.822367178,9.648311585,1.486810077,77.12388397,82.46040328
1562,3.562175973,7.084568475,1.055359015,79.08178824,76.9357418
806,2.314460244,7.07171881,2.010839545,75.71840771,77.19573638
606,4.324169714,6.062969554,3.318382371,73.53214967,82.83495414
615,2.399981329,10.16321641,2.78011642,76.93075723,89.25354826
901,3.143650892,5.335642399,3.593256795,76.37137572,84.448698
727,2.78321399,6.17448557,4.656078524,76.72971455,79.35504611
1162,2.730502575,5.852378055,2.455505078,78.63637739,73.03311378
713,4.238405644,3.568699736,2.347329282,76.48644977,80.16976093
355,1.88799438,4.040656759,2.854719873,76.32696395,85.91426877
907,1.105564518,10.13289483,1.534424936,74.88737418,72.93676893
1556,4.786442381,7.678463364,4.029723383,78.77449533,71.27344962
948,4.000345658,10.42735568,1.149910445,76.30573188,74.61594306
1036,1.802610521,8.964665045,2.328977277,76.6747404,90.50329937
826,4.17188704,5.341571217,1.780361603,83.77976682,78.0632979
558,4.443161459,5.610184593,3.112912175,76.66414132,67.08213633
536,4.260732165,6.735847694,1.315690361,77.55428085,77.12493322
694,2.621295111,6.972287833,3.135423109,74.7104789,68.35613118
834,4.564749114,5.194108935,2.258431662,77.88205634,93.04646028
731,2.178237621,10.32326897,1.907554915,77.95866468,80.9115558
713,2.915655458,7.350828619,2.679591277,80.37584068,80.66400936
1181,5.047794571,8.547635897,2.461035659,73.29162868,68.79915848
697,2.599457309,2.939082897,2.7041958,77.89968286,77.36753278
662,2.752215753,8.435317548,1.766507756,77.40841896,81.70106833
857,3.546741254,10.30214772,1.522891783,76.66568904,70.33137036
641,3.049971716,7.860028437,1.366633968,77.06768991,81.34841655
882,2.510082822,7.447758897,1.369315481,76.68727366,80.81486293
609,2.980101678,8.669566399,2.72757671,77.05684356,86.52029494
775,1.966439734,3.1408551,3.03462681,77.22338191,87.74504483
486,3.691285363,6.782902968,1.257225617,79.62570845,73.43658846
872,3.416553481,4.17564661,2.390145113,77.88491489,66.57315357
